id,text,value
66003,Amélie-les-Bains-Palalda - 66110,amelie-les-bains-palalda
66004,Les Angles - 66210,les-angles-3
66005,Angoustrine-Villeneuve-des-Escaldes - 66760,angoustrine-villeneuve-des-escaldes
66006,Ansignan - 66220,ansignan
66007,Arboussols - 66320,arboussols
66008,Argelès-sur-Mer - 66700,argeles-sur-mer
66009,Arles-sur-Tech - 66150,arles-sur-tech
66010,Ayguatébia-Talau - 66360,ayguatebia-talau
66011,Bages - 66670,bages-2
66012,Baho - 66540,baho
66013,Baillestavy - 66320,baillestavy
66014,Baixas - 66390,baixas
66015,Banyuls-dels-Aspres - 66300,banyuls-dels-aspres
66016,Banyuls-sur-Mer - 66650,banyuls-sur-mer
66017,Le Barcarès - 66420,le-barcares
66018,La Bastide - 66110,la-bastide
66019,Bélesta - 66720,belesta-2
66020,Bolquère - 66210,bolquere
67001,Achenheim - 67204,achenheim
67002,Adamswiller - 67320,adamswiller
67003,Albé - 67220,albe
67004,Sommerau - 67310,allenwiller
67005,Alteckendorf - 67270,alteckendorf
67006,Altenheim - 67490,altenheim
67008,Altorf - 67120,altorf
67009,Altwiller - 67260,altwiller
67010,Andlau - 67140,andlau
67011,Artolsheim - 67390,artolsheim
67012,Aschbach - 67250,aschbach
67013,Asswiller - 67320,asswiller
67014,Auenheim - 67480,auenheim
67016,Avolsheim - 67120,avolsheim
67017,Baerendorf - 67320,baerendorf
67018,Balbronn - 67310,balbronn
67019,Baldenheim - 67600,baldenheim
67020,Barembach - 67130,barembach
67021,Barr - 67140,barr
68001,Algolsheim - 68600,algolsheim
68002,Altenach - 68210,altenach
68004,Altkirch - 68130,altkirch
68005,Ammerschwihr - 68410,ammerschwihr
68006,Bernwiller - 68210,ammerzwiller
68007,Andolsheim - 68280,andolsheim
68008,Appenwihr - 68280,appenwihr
68009,Artzenheim - 68320,artzenheim
68010,Aspach - 68130,aspach-2
68011,Aspach-le-Bas - 68700,aspach-le-bas
68012,Aspach-Michelbach - 68700,aspach-le-haut
68013,Attenschwiller - 68220,attenschwiller
68014,Aubure - 68150,aubure
68015,Baldersheim - 68390,baldersheim
68016,Balgau - 68740,balgau
68017,Ballersdorf - 68210,ballersdorf
68018,Balschwiller - 68210,balschwiller
68019,Baltzenheim - 68320,baltzenheim
68020,Bantzenheim - 68490,bantzenheim
69001,Affoux - 69170,affoux
69002,Aigueperse - 69790,aigueperse-2
69003,Albigny-sur-Saône - 69250,albigny-sur-saone
69004,Alix - 69380,alix
69005,Ambérieux - 69480,amberieux
69006,Amplepuis - 69550,amplepuis
69007,Ampuis - 69420,ampuis
69008,Ancy - 69490,ancy
69009,Anse - 69480,anse
69010,L'Arbresle - 69210,l-arbresle
69012,Les Ardillats - 69430,les-ardillats
69013,Arnas - 69400,arnas
69014,Aveize - 69610,aveize
69015,Avenas - 69430,avenas
69016,Azolette - 69790,azolette
69017,Bagnols - 69620,bagnols-2
69018,Beaujeu - 69430,beaujeu-2
69019,Belleville - 69220,belleville-2
69020,Belmont-d'Azergues - 69380,belmont-dazergues
69021,Bessenay - 69690,bessenay
70001,Abelcourt - 70300,abelcourt
70002,Aboncourt-Gesincourt - 70500,aboncourt-gesincourt
70003,Achey - 70180,achey
70004,Adelans-et-le-Val-de-Bithaine - 70200,adelans-et-le-val-de-bithaine
70005,Aillevans - 70110,aillevans
70006,Aillevillers-et-Lyaumont - 70320,aillevillers-et-lyaumont
70007,Ailloncourt - 70300,ailloncourt
70008,Ainvelle - 70800,ainvelle
70009,Aisey-et-Richecourt - 70500,aisey-et-richecourt
70010,Alaincourt - 70210,alaincourt-2
70011,Amage - 70280,amage
70012,Amance - 70160,amance-3
70013,Ambiévillers - 70210,ambievillers
70014,Amblans-et-Velotte - 70200,amblans-et-velotte
70015,Amoncourt - 70170,amoncourt
70016,Amont-et-Effreney - 70310,amont-et-effreney
70017,Anchenoncourt-et-Chazel - 70210,anchenoncourt-et-chazel
70018,Ancier - 70100,ancier
70019,Andelarre - 70000,andelarre
70020,Andelarrot - 70000,andelarrot
71001,L'Abergement-de-Cuisery - 71290,l-abergement-de-cuisery
71002,L'Abergement-Sainte-Colombe - 71370,l-abergement-sainte-colombe
71003,Allerey-sur-Saône - 71350,allerey-sur-saone
71004,Allériot - 71380,alleriot
71005,Aluze - 71510,aluze
71006,Amanzé - 71800,amanze
71007,Ameugny - 71460,ameugny
71008,Anglure-sous-Dun - 71170,anglure-sous-dun
71009,Anost - 71550,anost
71010,Antully - 71400,antully
71011,Anzy-le-Duc - 71110,anzy-le-duc
71012,Artaix - 71110,artaix
71013,Authumes - 71270,authumes
71014,Autun - 71400,autun
71015,Auxy - 71400,auxy-2
71016,Azé - 71260,aze-3
71017,Ballore - 71220,ballore
71018,Bantanges - 71500,bantanges
71019,Barizey - 71640,barizey
71020,Barnay - 71540,barnay
72001,Aigné - 72650,aigne-2
72002,Aillières-Beauvoir - 72600,aillieres-beauvoir
72003,Allonnes - 72700,allonnes-3
72004,Amné - 72540,amne
72005,Ancinnes - 72610,ancinnes
72006,Arçonnay - 72610,arconnay
72007,Ardenay-sur-Mérize - 72370,ardenay-sur-merize
72008,Arnage - 72230,arnage
72009,Arthezé - 72270,artheze
72010,Asnières-sur-Vègre - 72430,asnieres-sur-vegre
72011,Assé-le-Boisne - 72130,asse-le-boisne
72012,Assé-le-Riboul - 72170,asse-le-riboul
72013,Aubigné-Racan - 72800,aubigne-racan
72015,Les Aulneaux - 72600,les-aulneaux
72016,Auvers-le-Hamon - 72300,auvers-le-hamon
72017,Auvers-sous-Montfaucon - 72540,auvers-sous-montfaucon
72018,Avesnes-en-Saosnois - 72260,avesnes-en-saosnois
72019,Avessé - 72350,avesse
72020,Avezé - 72400,aveze-3
72021,Avoise - 72430,avoise
73001,Aiguebelette-le-Lac - 73610,aiguebelette-le-lac
73002,Aiguebelle - 73220,aiguebelle
73003,Aigueblanche - 73260,aigueblanche
73004,Aillon-le-Jeune - 73340,aillon-le-jeune
73005,Aillon-le-Vieux - 73340,aillon-le-vieux
73006,Aime-la-Plagne - 73210,aime
73007,Aiton - 73220,aiton
73008,Aix-les-Bains - 73100,aix-les-bains
73010,Entrelacs - 73410,albens
73011,Albertville - 73200,albertville
73012,Albiez-le-Jeune - 73300,albiez-le-jeune
73013,Albiez-Montrond - 73300,albiez-montrond
73014,Allondaz - 73200,allondaz
73015,Les Allues - 73550,les-allues
73017,Apremont - 73190,apremont-5
73018,Arbin - 73800,arbin
73019,Argentine - 73220,argentine
73020,Arith - 73340,arith
73021,Arvillard - 73110,arvillard
73022,Attignat-Oncin - 73610,attignat-oncin
74001,Abondance - 74360,abondance
74002,Alby-sur-Chéran - 74540,alby-sur-cheran
74003,Alex - 74290,alex
74004,Allèves - 74540,alleves
74005,Allinges - 74200,allinges
74006,Allonzier-la-Caille - 74350,allonzier-la-caille
74007,Amancy - 74800,amancy
74008,Ambilly - 74100,ambilly
74009,Andilly - 74350,andilly-3
74010,Annecy - 74000,annecy
74012,Annemasse - 74100,annemasse
74013,Anthy-sur-Léman - 74200,anthy-sur-leman
74014,Arâches-la-Frasse - 74300,araches-la-frasse
74015,Arbusigny - 74930,arbusigny
74016,Archamps - 74160,archamps
74018,Arenthon - 74800,arenthon
74019,Argonay - 74370,argonay
74020,Armoy - 74200,armoy
74021,Arthaz-Pont-Notre-Dame - 74380,arthaz-pont-notre-dame
74024,Ayse - 74130,ayse
75056,Paris - 75000,paris
75101,Paris 1er Arrondissement - 75001,paris-1
75102,Paris 2e Arrondissement - 75002,paris-2
75103,Paris 3e Arrondissement - 75003,paris-3
75104,Paris 4e Arrondissement - 75004,paris-4
75105,Paris 5e Arrondissement - 75005,paris-5
75106,Paris 6e Arrondissement - 75006,paris-6
75107,Paris 7e Arrondissement - 75007,paris-7
75108,Paris 8e Arrondissement - 75008,paris-8
75109,Paris 9e Arrondissement - 75009,paris-9
75110,Paris 10e Arrondissement - 75010,paris-10
75111,Paris 11e Arrondissement - 75011,paris-11
75112,Paris 12e Arrondissement - 75012,paris-12
75113,Paris 13e Arrondissement - 75013,paris-13
75114,Paris 14e Arrondissement - 75014,paris-14
75115,Paris 15e Arrondissement - 75015,paris-15
75116,Paris 16e Arrondissement - 75016,paris-16
75117,Paris 17e Arrondissement - 75017,paris-17
75118,Paris 18e Arrondissement - 75018,paris-18
76001,Allouville-Bellefosse - 76190,allouville-bellefosse
76002,Alvimare - 76640,alvimare
76004,Ambrumesnil - 76550,ambrumesnil
76005,Amfreville-la-Mi-Voie - 76920,amfreville-la-mi-voie
76006,Amfreville-les-Champs - 76560,amfreville-les-champs-2
76007,Anceaumeville - 76710,anceaumeville
76008,Ancourt - 76370,ancourt
76009,Ancourteville-sur-Héricourt - 76560,ancourteville-sur-hericourt
76010,Ancretiéville-Saint-Victor - 76760,ancretieville-saint-victor
76011,Ancretteville-sur-Mer - 76540,ancretteville-sur-mer
76012,Angerville-Bailleul - 76110,angerville-bailleul
76013,Angerville-la-Martel - 76540,angerville-la-martel
76014,Angerville-l'Orcher - 76280,angerville-l-orcher
76015,Angiens - 76740,angiens
76016,Anglesqueville-la-Bras-Long - 76740,anglesqueville-la-bras-long
76017,Anglesqueville-l'Esneval - 76280,anglesqueville-l-esneval
76018,Val-de-Saâne - 76890,val-de-saane
76019,Anneville-sur-Scie - 76590,anneville-sur-scie
76020,Anneville-Ambourville - 76480,anneville-ambourville
76021,Annouville-Vilmesnil - 76110,annouville-vilmesnil
77001,Achères-la-Forêt - 77760,acheres-la-foret
77002,Amillis - 77120,amillis
77003,Amponville - 77760,amponville
77004,Andrezel - 77390,andrezel
77005,Annet-sur-Marne - 77410,annet-sur-marne
77006,Arbonne-la-Forêt - 77630,arbonne-la-foret
77007,Argentières - 77390,argentieres
77008,Armentières-en-Brie - 77440,armentieres-en-brie
77009,Arville - 77890,arville-2
77010,Aubepierre-Ozouer-le-Repos - 77720,aubepierre-ozouer-le-repos
77011,Aufferville - 77570,aufferville
77012,Augers-en-Brie - 77560,augers-en-brie
77013,Aulnoy - 77120,aulnoy
77014,Avon - 77210,avon
77015,Baby - 77480,baby
77016,Bagneaux-sur-Loing - 77167,bagneaux-sur-loing
77018,Bailly-Romainvilliers - 77700,bailly-romainvilliers
77019,Balloy - 77118,balloy
77020,Bannost-Villegagnon - 77970,bannost-villegagnon
77021,Barbey - 77130,barbey
78003,Ablis - 78660,ablis
78005,Achères - 78260,acheres-2
78006,Adainville - 78113,adainville
78007,Aigremont - 78240,aigremont-3
78009,Allainville - 78660,allainville-2
78010,Les Alluets-le-Roi - 78580,les-alluets-le-roi
78013,Andelu - 78770,andelu
78015,Andrésy - 78570,andresy
78020,Arnouville-lès-Mantes - 78790,arnouville-les-mantes
78029,Aubergenville - 78410,aubergenville
78030,Auffargis - 78610,auffargis
78031,Auffreville-Brasseuil - 78930,auffreville-brasseuil
78033,Aulnay-sur-Mauldre - 78126,aulnay-sur-mauldre
78034,Auteuil - 78770,auteuil-2
78036,Autouillet - 78770,autouillet
78043,Bailly - 78870,bailly-2
78048,Bazainville - 78550,bazainville
78049,Bazemont - 78580,bazemont
78050,Bazoches-sur-Guyonne - 78490,bazoches-sur-guyonne
78053,Béhoust - 78910,behoust
79001,L'Absie - 79240,l-absie
79002,Adilly - 79200,adilly
79003,Aiffres - 79230,aiffres
79004,Aigonnay - 79370,aigonnay
79005,Airvault - 79600,airvault
79007,Allonne - 79130,allonne-2
79008,Amailloux - 79350,amailloux
79009,Amuré - 79210,amure
79010,Arçais - 79210,arcais
79011,Ardilleux - 79110,ardilleux
79012,Ardin - 79160,ardin
79013,Argentonnay - 79150,argenton-les-vallees
79014,Argenton-l'Église - 79290,argenton-l-eglise
79015,Asnières-en-Poitou - 79170,asnieres-en-poitou
79016,Assais-les-Jumeaux - 79600,assais-les-jumeaux
79018,Aubigné - 79110,aubigne-2
79019,Aubigny - 79390,aubigny-3
79020,Augé - 79400,auge-3
79022,Availles-Thouarsais - 79600,availles-thouarsais
80001,Abbeville - 80100,abbeville
80002,Ablaincourt-Pressoir - 80320,ablaincourt-pressoir
80003,Acheux-en-Amiénois - 80560,acheux-en-amienois
80004,Acheux-en-Vimeu - 80210,acheux-en-vimeu
80005,Agenville - 80370,agenville
80006,Agenvillers - 80150,agenvillers
80008,Aigneville - 80210,aigneville
80009,Ailly-le-Haut-Clocher - 80690,ailly-le-haut-clocher
80010,Ailly-sur-Noye - 80250,ailly-sur-noye
80011,Ailly-sur-Somme - 80470,ailly-sur-somme
80013,Airaines - 80270,airaines
80014,Aizecourt-le-Bas - 80240,aizecourt-le-bas
80015,Aizecourt-le-Haut - 80200,aizecourt-le-haut
80016,Albert - 80300,albert
80017,Allaines - 80200,allaines
80018,Allenay - 80130,allenay
80019,Allery - 80270,allery
80020,Allonville - 80260,allonville
80021,Amiens - 80000,amiens
81001,Aguts - 81470,aguts
81002,Aiguefonde - 81200,aiguefonde
81003,Alban - 81250,alban
81004,Albi - 81000,albi
81005,Albine - 81240,albine
81006,Algans - 81470,algans
81007,Alos - 81140,alos-2
81008,Almayrac - 81190,almayrac
81009,Amarens - 81170,amarens
81010,Ambialet - 81430,ambialet
81011,Ambres - 81500,ambres
81012,Andillac - 81140,andillac
81013,Andouque - 81350,andouque
81014,Anglès - 81260,angles-2
81015,Appelle - 81700,appelle
81016,Arfons - 81110,arfons
81017,Arifat - 81360,arifat
81018,Arthès - 81160,arthes
81019,Assac - 81340,assac
81020,Aussac - 81600,aussac
82001,Albefeuille-Lagarde - 82290,albefeuille-lagarde
82002,Albias - 82350,albias
82003,Angeville - 82210,angeville
82004,Asques - 82120,asques-2
82005,Aucamville - 82600,aucamville-2
82006,Auterive - 82500,auterive-3
82007,Auty - 82220,auty
82008,Auvillar - 82340,auvillar
82009,Balignac - 82120,balignac
82010,Bardigues - 82340,bardigues
82011,Barry-d'Islemade - 82290,barry-d-islemade
82012,Les Barthes - 82100,les-barthes
82013,Beaumont-de-Lomagne - 82500,beaumont-de-lomagne
82014,Beaupuy - 82600,beaupuy-4
82015,Belbèze-en-Lomagne - 82500,belbese
82016,Belvèze - 82150,belveze
82017,Bessens - 82170,bessens
82018,Bioule - 82800,bioule
82019,Boudou - 82200,boudou
82020,Bouillac - 82600,bouillac-3
83001,Les Adrets-de-l'Estérel - 83600,les-adrets-de-l-esterel
83002,Aiguines - 83630,aiguines
83003,Ampus - 83111,ampus
83004,Les Arcs - 83460,les-arcs
83005,Artignosc-sur-Verdon - 83630,artignosc-sur-verdon
83006,Artigues - 83560,artigues-4
83007,Aups - 83630,aups
83008,Bagnols-en-Forêt - 83600,bagnols-en-foret
83009,Bandol - 83150,bandol
83010,Bargème - 83840,bargeme
83011,Bargemon - 83830,bargemon
83012,Barjols - 83670,barjols
83013,La Bastide - 83840,la-bastide-2
83014,Baudinard-sur-Verdon - 83630,baudinard-sur-verdon
83015,Bauduen - 83630,bauduen
83016,Le Beausset - 83330,le-beausset
83017,Belgentier - 83210,belgentier
83018,Besse-sur-Issole - 83890,besse-sur-issole
83019,Bormes-les-Mimosas - 83230,bormes-les-mimosas
83020,Le Bourguet - 83840,le-bourguet
84001,Althen-des-Paluds - 84210,althen-des-paluds
84002,Ansouis - 84240,ansouis
84003,Apt - 84400,apt
84004,Aubignan - 84810,aubignan
84005,Aurel - 84390,aurel-2
84006,Auribeau - 84400,auribeau
84007,Avignon - 84000,avignon
84008,Le Barroux - 84330,le-barroux
84009,La Bastide-des-Jourdans - 84240,la-bastide-des-jourdans
84010,La Bastidonne - 84120,la-bastidonne
84011,Le Beaucet - 84210,le-beaucet
84012,Beaumes-de-Venise - 84190,beaumes-de-venise
84013,Beaumettes - 84220,beaumettes
84014,Beaumont-de-Pertuis - 84120,beaumont-de-pertuis
84015,Beaumont-du-Ventoux - 84340,beaumont-du-ventoux
84016,Bédarrides - 84370,bedarrides
84017,Bédoin - 84410,bedoin
84018,Blauvac - 84570,blauvac
84019,Bollène - 84500,bollene
85001,L'Aiguillon-sur-Mer - 85460,l-aiguillon-sur-mer
85002,L'Aiguillon-sur-Vie - 85220,l-aiguillon-sur-vie
85003,Aizenay - 85190,aizenay
85004,Angles - 85750,angles-3
85005,Antigny - 85120,antigny
85006,Apremont - 85220,apremont-6
85008,Aubigny-Les Clouzeaux - 85430,aubigny-5
85009,Auchay-sur-Vendée - 85200,auzay
85010,Avrillé - 85440,avrille-2
85011,Barbâtre - 85630,barbatre
85012,La Barre-de-Monts - 85550,la-barre-de-monts
85013,Bazoges-en-Paillers - 85130,bazoges-en-paillers
85014,Bazoges-en-Pareds - 85390,bazoges-en-pareds
85015,Beaufou - 85170,beaufou
85016,Beaulieu-sous-la-Roche - 85190,beaulieu-sous-la-roche
85017,Beaurepaire - 85500,beaurepaire-4
85018,Beauvoir-sur-Mer - 85230,beauvoir-sur-mer
85019,Bellevigny - 85170,belleville-sur-vie
85020,Benet - 85490,benet
85021,La Bernardière - 85610,la-bernardiere
86001,Adriers - 86430,adriers
86002,Amberre - 86110,amberre
86003,Anché - 86700,anche-2
86004,Angles-sur-l'Anglin - 86260,angles-sur-l-anglin
86005,Angliers - 86330,angliers-2
86006,Antigny - 86310,antigny-2
86007,Antran - 86100,antran
86008,Arçay - 86200,arcay-2
86009,Archigny - 86210,archigny
86010,Aslonnes - 86340,aslonnes
86011,Asnières-sur-Blour - 86430,asnieres-sur-blour
86012,Asnois - 86250,asnois-2
86013,Aulnay - 86330,aulnay-3
86014,Availles-en-Châtellerault - 86530,availles-en-chatellerault
86015,Availles-Limouzine - 86460,availles-limouzine
86016,Avanton - 86170,avanton
86017,Ayron - 86190,ayron
86018,Basses - 86200,basses
86019,Beaumont Saint-Cyr - 86490,beaumont-8
86020,Bellefonds - 86210,bellefonds
87001,Aixe-sur-Vienne - 87700,aixe-sur-vienne
87002,Ambazac - 87240,ambazac
87003,Arnac-la-Poste - 87160,arnac-la-poste
87004,Augne - 87120,augne
87005,Aureil - 87220,aureil
87006,Azat-le-Ris - 87360,azat-le-ris
87007,Balledent - 87290,balledent
87008,La Bazeuge - 87210,la-bazeuge
87009,Beaumont-du-Lac - 87120,beaumont-du-lac
87011,Bellac - 87300,bellac
87012,Berneuil - 87300,berneuil-4
87013,Bersac-sur-Rivalier - 87370,bersac-sur-rivalier
87014,Bessines-sur-Gartempe - 87250,bessines-sur-gartempe
87015,Beynac - 87700,beynac
87016,Les Billanges - 87340,les-billanges
87017,Blanzac - 87300,blanzac-2
87018,Blond - 87300,blond
87019,Boisseuil - 87220,boisseuil
87020,Bonnac-la-Côte - 87270,bonnac-la-cote
87021,Bosmie-l'Aiguille - 87110,bosmie-l-aiguille
88001,Les Ableuvenettes - 88270,les-ableuvenettes
88002,Ahéville - 88500,aheville
88003,Aingeville - 88140,aingeville
88004,Ainvelle - 88320,ainvelle-2
88005,Allarmont - 88110,allarmont
88006,Ambacourt - 88500,ambacourt
88007,Ameuvelle - 88410,ameuvelle
88008,Anglemont - 88700,anglemont
88009,Anould - 88650,anould
88010,Aouze - 88170,aouze
88011,Arches - 88380,arches-2
88012,Archettes - 88380,archettes
88013,Aroffe - 88170,aroffe
88014,Arrentès-de-Corcieux - 88430,arrentes-de-corcieux
88015,Attignéville - 88300,attigneville
88016,Attigny - 88260,attigny-2
88017,Aulnois - 88300,aulnois
88019,Autigny-la-Tour - 88300,autigny-la-tour
88020,Autreville - 88300,autreville-2
88021,Autrey - 88700,autrey-2
89002,Aigremont - 89800,aigremont-4
89003,Montholon - 89110,aillant-sur-tholon
89004,Aisy-sur-Armançon - 89390,aisy-sur-armancon
89005,Ancy-le-Franc - 89160,ancy-le-franc
89006,Ancy-le-Libre - 89160,ancy-le-libre
89007,Andryes - 89480,andryes
89008,Angely - 89440,angely
89009,Annay-la-Côte - 89200,annay-la-cote
89010,Annay-sur-Serein - 89310,annay-sur-serein
89011,Annéot - 89200,anneot
89012,Annoux - 89440,annoux
89013,Appoigny - 89380,appoigny
89014,Arces-Dilo - 89320,arces-dilo
89015,Arcy-sur-Cure - 89270,arcy-sur-cure
89016,Argentenay - 89160,argentenay
89017,Argenteuil-sur-Armançon - 89160,argenteuil-sur-armancon
89018,Armeau - 89500,armeau
89019,Arthonnay - 89740,arthonnay
89020,Asnières-sous-Bois - 89660,asnieres-sous-bois
89021,Asquins - 89450,asquins
90001,Andelnans - 90400,andelnans
90002,Angeot - 90150,angeot
90003,Anjoutey - 90170,anjoutey
90004,Argiésans - 90800,argiesans
90005,Auxelles-Bas - 90200,auxelles-bas
90006,Auxelles-Haut - 90200,auxelles-haut
90007,Banvillars - 90800,banvillars
90008,Bavilliers - 90800,bavilliers
90009,Beaucourt - 90500,beaucourt
90010,Belfort - 90000,belfort
90011,Bermont - 90400,bermont
90012,Bessoncourt - 90160,bessoncourt
90013,Bethonvilliers - 90150,bethonvilliers-2
90014,Boron - 90100,boron
90015,Botans - 90400,botans
90016,Bourg-sous-Châtelet - 90110,bourg-sous-chatelet
90017,Bourogne - 90140,bourogne
90018,Brebotte - 90140,brebotte
90019,Bretagne - 90130,bretagne-2
90020,Buc - 90800,buc-2
91001,Abbéville-la-Rivière - 91150,abbeville-la-riviere
91016,Angerville - 91670,angerville-2
91017,Angervilliers - 91470,angervilliers
91021,Arpajon - 91290,arpajon
91022,Arrancourt - 91690,arrancourt
91027,Athis-Mons - 91200,athis-mons
91035,Authon-la-Plaine - 91410,authon-la-plaine
91037,Auvernaux - 91830,auvernaux
91038,Auvers-Saint-Georges - 91580,auvers-saint-georges
91041,Avrainville - 91630,avrainville-4
91044,Ballainvilliers - 91160,ballainvilliers
91045,Ballancourt-sur-Essonne - 91610,ballancourt-sur-essonne
91047,Baulne - 91590,baulne
91064,Bièvres - 91570,bievres-3
91067,Blandy - 91150,blandy-2
91069,Boigneville - 91720,boigneville
91075,Bois-Herpin - 91150,bois-herpin
91079,Boissy-la-Rivière - 91690,boissy-la-riviere
91080,Boissy-le-Cutté - 91590,boissy-le-cutte
91081,Boissy-le-Sec - 91870,boissy-le-sec
92002,Antony - 92160,antony
92004,Asnières-sur-Seine - 92600,asnieres-sur-seine
92007,Bagneux - 92220,bagneux-8
92009,Bois-Colombes - 92270,bois-colombes
92012,Boulogne-Billancourt - 92100,boulogne-billancourt
92014,Bourg-la-Reine - 92340,bourg-la-reine
92019,Châtenay-Malabry - 92290,chatenay-malabry
92020,Châtillon - 92320,chatillon-5
92022,Chaville - 92370,chaville
92023,Clamart - 92140,clamart
92024,Clichy - 92110,clichy
92025,Colombes - 92700,colombes
92026,Courbevoie - 92400,courbevoie
92032,Fontenay-aux-Roses - 92260,fontenay-aux-roses
92033,Garches - 92380,garches
92035,La Garenne-Colombes - 92250,la-garenne-colombes
92036,Gennevilliers - 92230,gennevilliers
92040,Issy-les-Moulineaux - 92130,issy-les-moulineaux
92044,Levallois-Perret - 92300,levallois-perret
92046,Malakoff - 92240,malakoff
93001,Aubervilliers - 93300,aubervilliers
93005,Aulnay-sous-Bois - 93600,aulnay-sous-bois
93006,Bagnolet - 93170,bagnolet
93007,Le Blanc-Mesnil - 93150,le-blanc-mesnil
93008,Bobigny - 93000,bobigny
93010,Bondy - 93140,bondy
93013,Le Bourget - 93350,le-bourget
93014,Clichy-sous-Bois - 93390,clichy-sous-bois
93015,Coubron - 93470,coubron
93027,La Courneuve - 93120,la-courneuve
93029,Drancy - 93700,drancy
93030,Dugny - 93440,dugny
93031,Épinay-sur-Seine - 93800,epinay-sur-seine
93032,Gagny - 93220,gagny
93033,Gournay-sur-Marne - 93460,gournay-sur-marne
93039,L'Île-Saint-Denis - 93450,l-ile-saint-denis
93045,Les Lilas - 93260,les-lilas
93046,Livry-Gargan - 93190,livry-gargan
93047,Montfermeil - 93370,montfermeil
93048,Montreuil - 93100,montreuil
91479,Paray-Vieille-Poste - 91550,paray-vieille-poste
94001,Ablon-sur-Seine - 94480,ablon-sur-seine
94002,Alfortville - 94140,alfortville
94003,Arcueil - 94110,arcueil
94004,Boissy-Saint-Léger - 94470,boissy-saint-leger
94011,Bonneuil-sur-Marne - 94380,bonneuil-sur-marne
94015,Bry-sur-Marne - 94360,bry-sur-marne
94016,Cachan - 94230,cachan
94017,Champigny-sur-Marne - 94500,champigny-sur-marne
94018,Charenton-le-Pont - 94220,charenton-le-pont
94019,Chennevières-sur-Marne - 94430,chennevieres-sur-marne
94021,Chevilly-Larue - 94550,chevilly-larue
94022,Choisy-le-Roi - 94600,choisy-le-roi
94028,Créteil - 94000,creteil
94033,Fontenay-sous-Bois - 94120,fontenay-sous-bois
94034,Fresnes - 94260,fresnes-5
94037,Gentilly - 94250,gentilly
94038,L'Haÿ-les-Roses - 94240,l-ha-les-roses
94041,Ivry-sur-Seine - 94200,ivry-sur-seine
94042,Joinville-le-Pont - 94340,joinville-le-pont
95002,Ableiges - 95450,ableiges
95008,Aincourt - 95510,aincourt
95011,Ambleville - 95420,ambleville-2
95012,Amenucourt - 95510,amenucourt
95014,Andilly - 95580,andilly-4
95018,Argenteuil - 95100,argenteuil
95019,Arnouville - 95400,arnouville-les-gonesse
95023,Arronville - 95810,arronville
95024,Arthies - 95420,arthies
95026,Asnières-sur-Oise - 95270,asnieres-sur-oise
95028,Attainville - 95570,attainville
95039,Auvers-sur-Oise - 95430,auvers-sur-oise
95040,Avernes - 95450,avernes
95042,Baillet-en-France - 95560,baillet-en-france
95046,Banthelu - 95420,banthelu
95051,Beauchamp - 95250,beauchamp
95052,Beaumont-sur-Oise - 95260,beaumont-sur-oise
95054,Le Bellay-en-Vexin - 95750,le-bellay-en-vexin
95055,Bellefontaine - 95270,bellefontaine-4
97101,Les Abymes - 97139,les-abymes
97102,Anse-Bertrand - 97121,anse-bertrand
97103,Baie-Mahault - 97122,baie-mahault
97104,Baillif - 97123,baillif
97105,Basse-Terre - 97100,basse-terre
97106,Bouillante - 97125,bouillante
97107,Capesterre-Belle-Eau - 97130,capesterre-belle-eau
97108,Capesterre-de-Marie-Galante - 97140,capesterre-de-marie-galante
97109,Gourbeyre - 97113,gourbeyre
97110,La Désirade - 97127,la-desirade
97111,Deshaies - 97126,deshaies
97112,Grand-Bourg - 97112,grand-bourg
97113,Le Gosier - 97190,le-gosier
97114,Goyave - 97128,goyave
97115,Lamentin - 97129,lamentin
97116,Morne-à-l'Eau - 97111,morne-a-l-eau
97117,Le Moule - 97160,le-moule
97118,Petit-Bourg - 97170,petit-bourg
97119,Petit-Canal - 97131,petit-canal
